comment_id,original_text,text,platform,date_collected,collector,has_emoji,label
3598,,Mặt con nữ 9 này nó gian xảo kg có nét tiên bé ba mặt hiền hâu mà để đóng vai phu tiếc thật,YOUTUBE,L3,Ngọc,,Không xúc phạm
4878,,tưởng bầu ko á,Tiktok,2/12/2025,Nhung,,Không xúc phạm
3273,,Má ơi bà Ngọc Dao công chúa gì mà nhìn tàn canh gió lạnh á. Lúc xuất hiện trên phố tui tưởng maaaaaa😂😂,YOUTUBE,L3,Ngọc,,Mỉa mai
3902,,"Tq thắng rồi, nhìn cực thon và nét, chỗ cần là có, đúng là cặp chân đạp vào mặt cặp đào đập vào mắt✌️",YOUTUBE,L3,Ngọc,,Không xúc phạm
1954,,"E rất có duyên,một trong mấy cái duyên đó là...duyên âm,rén ghơ",YOUTUBE,19/10/2025,NGỌC,,Mỉa mai
1821,,"T nói mà, thực sự cực kì hợp màu xanh thiên thanh sáng này luôn á. Má nó đẹp k còn từ nào diễn tả luôn
",Facebook,13/12/2025,Nga,,Không xúc phạm
7206,,Hoa hậu có gương mặt đẹp nhất từ trước đến nay. A y e,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5940,,Gầy thế,Tiktok,19/10/2025,Phúc,,Không xúc phạm
2169,,Bé đang tuổi dậy thì đó nhân nên hãy tâm sự nhiều với bé,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
47,,"-Nếu cỗ máy thời gian tồn tại, tôi khá chắc cô ấy là lý do khủng long tuyệt chủng.",Facebook,10/18/2025 21:28:47,Nga,,Mỉa mai
1650,,Rung độnggg online luôn rrr,Facebook,13/12/2025,Nga,,Không xúc phạm
3335,,Tuyết công tử cười đẹp vậy ☺️☺️,YOUTUBE,L3,Ngọc,,Không xúc phạm
5281,,t nhìn thành bot =)),Tiktok,13/12/2005,Nhung,,Không xúc phạm
2894,,Sao ngực trắng hơn mặt vậy bạn,YOUTUBE,L2,Ngọc,,Mỉa mai
59,,10 người trong 1,Facebook,10/18/2025 21:29:41,Nga,,Không xúc phạm
2929,,Cá tính quá chị ơi 😅,YOUTUBE,L2,Ngọc,,Không xúc phạm
6622,,"Thảo có khuôn mặt thực sự xinh và cuốn hút, không nhạt nhẽo như mấy cô thẩm mỹ. Là người mẫu nên thân hình cân đối, chân dài vì vậy có mập vẫn đẹp. Tuy nhiên quan trọng vẫn là sức khỏe nên em giảm cân đi đôi chút vẫn tốt hơn, mặc dù không cần chế độ hà khắc",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3616,,Thiệt nha trời đàn ông mà dáng người đẹp v~~~~,YOUTUBE,L3,Ngọc,,Không xúc phạm
5857,,Nuốt luôn cả tạ,Facebook,19/10/2025,Phúc,,Mỉa mai
4409,,đừng có thách . quỳ liền nè 🧎,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4302,,", Hơn cả khu tự trị",Tiktok,19/10/2025,Nhung,,Không xúc phạm
1258,,Chị đẹp mà ra ít video quá e coi chưa đãe,Facebook,03/12/2025,Nga,,Không xúc phạm
4939,,Má..... Tao sợ,Tiktok,2/12/2025,Nhung,,Không xúc phạm
2052,,"Kíu kíu, nói tiếng ""anh"" thì phát 1 chớ ín lịt thì kíu",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
687,,"Ông Vũ để râu nhìn đẹp vậy trời, chững chạc, nam tính, lạnh lùng.",Facebook,26/10/2025,Nga,,Không xúc phạm
7026,,"hình thể mỏng với số đo 87-63-98 cm=> số đo này không hề mỏng. Nhìn ảnh thì không có được như vậy, tôi nghi ngờ sự chính xác của số đo 3 vòng này.",VnExpress, 14/12/2025,Phúc,,Mỉa mai
3994,,Rep mai nhặt đc 500k,Tiktok,19/10/2025,Nhung,,Không xúc phạm
7024,,"Cá nhân tôi thấy cháu rất giỏi, khuôn mặt của cháu không mong manh như nhiều người đẹp khác nhưng nhìn rất có tính kiên định, quyết đoán. Theo tôi hoa hậu đi thi quốc tế thì cháu có nhiều lợi thế về chiều cao, giao tiếp tốt, ngoại ngữ giỏi, trình độ học vấn tốt. Chúc cháu luôn phát triển được bản thân, hoàn thành sứ mệnh đương nhiệm và gặt hái được nhiều thành công hơn nữa nhé!",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6707,,"em ấy khỏe ghê, nhưng anh thích em như xưa, mũm mĩm nhìn dễ thương",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1007,,Tr ơi xinh quá haiii oiiii,Facebook,03/12/2025,Nga,,Không xúc phạm
6554,,Giảm bớt đi cho dễ mặc quần áo.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2595,,Rất thích cặp đôi này nhưng fb bị khoá k vào xem đc,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5910,,Đang tập đói quá ăn luôn tạ,Facebook,19/10/2025,Phúc,,Mỉa mai
907,,E đúng là nữ tiếp viên xinh nhất trong hàng ngũ nhân viên của nhà vietjet gabriella ạ,Facebook,03/12/2025,Nga,,Không xúc phạm
4554,,hả họng r đó🥰,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3870,,Na9 mắt thâm kỉu ko đc ngủ hay sao 😅,YOUTUBE,L3,Ngọc,,Không xúc phạm
415,,thêm cái chổi là bay được !,Facebook,10/20/2025 9:12:37,Nga,,Không xúc phạm
991,,Nhạc nay dài v cj ơi? 2 tiếng r chx hết lsao trời???,Facebook,03/12/2025,Nga,,Không xúc phạm
786,,đẹp qua c oi,Facebook,26/10/2025,Nga,,Không xúc phạm
1889,,"Bạn này tu 10 kiếp nè bạn rất có phươc có phúc nên rất xinh đẹp và giàu có và chồng và các con điều rất xinh đẹp,nét đẹp thuần khiết trời ban,mình mê bạn này từ lúc bạn ấy còn trẻ tới giờ,nét đẹp ko hề phai nhạt luôn luôn ở đỉnh cao,gương mặt rất phúc hậu.
",Facebook,13/12/2025,Nga,,Không xúc phạm
6376,,"Theo chuẩn mực cái đẹp chung ở Việt Nam thì có thể Tiên Nguyễn chưa đẹp, nhưng mình thấy cô ấy rất cuốn hút",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3754,,quang hùng kiểu :có ánh mắt biết lườm,YOUTUBE,L3,Ngọc,,Không xúc phạm
4675,,Cô ấy 2 2 néo Cô ấy 4 4 vãi lèo Cô ấy 6 6 đau 6 đớn She is 8 8 the whole family Cô ấy 10 10 cửa hàng thức ăn nhanh sụp đổ vào giờ ăn trưa 10 lần vô địch hạng nặng 10% trọng lượng trái đất 10 loại bệnh tiểu đường 10 chỗ ngồi trên máy bay 10 lý đo để đến phòng tập thể dục 10 bước để thoát khỏi sự kiệt sức 10 người trong 1 10 lý đo cho nạn đói trên thế giới 10 lần ngừng tim 10 phần trăm lượng máu Tuổi thọ 10 năm 10 000 calo mỗi ngày 10% khả năng đi bộ 10 bước mỗi giờ Mang thai 10 tháng 10 phút sau cơn đau tim 10 lí do châu phi ko có thức ăn 10 combo gia đình 10 chữ số trong cân nặng 10 suất ăn của Nikocado Avocado 10 lần sức hút hố đen 10 người ngồi cạnh cô ấy cùng 1 lúc 10 tế bào ung thư trên 1 Cm3 10 Richter động đất 10 điểm từng xảy ra động đất mạnh nhất 10 bộ phim kết thúc khi đi ngang cái tv,Tiktok,2/12/2025,Nhung,,Xúc phạm
1447,,"anh này khéo tay ghê mà để móng như phù thủy
",Facebook,03/12/2025,Nga,,Không xúc phạm
5188,,Hoa hậu đẹp nhất . K hiểu sao rất thích bạn này,Tiktok,3/12/2025,Nhung,,Không xúc phạm
2778,,"từ khi sang Nhật ả ta xinh, nhan sắc thăng hạng, hợp nước quá nha",YOUTUBE,L2,Ngọc,,Không xúc phạm
446,,"Cơ ko thấy,,thấy xương ko",Facebook,10/20/2025 9:25:01,Nga,,Mỉa mai
6732,,"Tới nay vẫn mê Hạ Tử Vy, đẹp dịu dàng!",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2684,,42:33 uyên nhìn cưng xỉu kk,YOUTUBE,L2,Ngọc,,Không xúc phạm
6462,,Giờ mở phim lên thấy ng nghèo toàn hàm răng sứ trắng bóc. Có khi make up. Tự nhiên nhớ phim xưa.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5590,,Cười xinhhh quáaaa ❤,Tiktok,13/12/2005,Nhung,,Không xúc phạm
5950,,Nói mới thấy cũng giống,Facebook,19/10/2025,Phúc,,Không xúc phạm
5309,,nhan sắc năm ấy làm đảo điên giới mộ điệu 😇,Tiktok,13/12/2005,Nhung,,Không xúc phạm
4856,,Trông tởm vl,Tiktok,2/12/2025,Nhung,,Xúc phạm
5283,,Chắc ai có nụ cười này thì sướng lắm,Tiktok,13/12/2005,Nhung,,Không xúc phạm
187,,Ông này luyện thêm body thì ok,Facebook,10/20/2025 0:01:08,Nga,,Không xúc phạm
1918,,Chị ăn cơm chưa:),YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6602,,Bạn trai cô này đúng,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
947,,"Bả múa cái tay nhìn phèn vkl, nhìn như ngón cụt. 🤭",Facebook,03/12/2025,Nga,,Không xúc phạm
4967,,đẹp rồi.đẹp như thị nở🤣🤣,Tiktok,2/12/2025,Nhung,,Mỉa mai
544,,"Khoe thân hình hoài, thấy chán",Facebook,10/20/2025 14:01:54,Nga,,Không xúc phạm
4827,,nhìn như con vịt..,Tiktok,2/12/2025,Nhung,,Xúc phạm
4979,,"Em đẹp lắm, nhưng mà là ĐẸP TRAI😁",Tiktok,3/12/2025,Nhung,,Mỉa mai
1862,,"xinh đẹp vậy là phạm pháp đó
",Facebook,13/12/2025,Nga,,Không xúc phạm
707,,Đi cái tướng xấu quá z,Facebook,26/10/2025,Nga,,Không xúc phạm
949,,Mình mà là tỉ phú mình book em này luôn,Facebook,03/12/2025,Nga,,Không xúc phạm
379,,Công nhận con trai đẹp mà phẫu thuật thành con gái u 50 mà nhìn đẹp không tì vết.,Facebook,10/20/2025 9:02:18,Nga,,Không xúc phạm
6388,,Thần tiên tỷ tỷ xinh đẹp,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
4413,,Tự tin cân 4,Tiktok,19/10/2025,Nhung,,Không xúc phạm
179,,Che mặt đi là được,Facebook,10/19/2025 23:58:35,Nga,,Mỉa mai
2166,,Thương Bối quá thấy bối tình cảm mà quá thương Nhân khéo nuôi cháu quá,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2323,,Ông Thành như con rối cười vỡ bụng,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3420,,toan la app ko,YOUTUBE,L3,Ngọc,,Mỉa mai
964,,Ng dep khong bh thấy lạnh tại vì họ nóng mún bỏng,Facebook,03/12/2025,Nga,,Không xúc phạm
862,,"Ông cố t ơi, múi không luôn chèn ơi",Facebook,26/10/2025,Nga,,Không xúc phạm
1087,,chu cha mạ ơi đội cái tổ quạ trên đầu à,Facebook,03/12/2025,Nga,,Mỉa mai
4447,,Chọn 1😌,Tiktok,19/10/2025,Nhung,,Không xúc phạm
7020,,Thời bây giờ tiêu chuẩn lạ lắm. Hoa hậu nhưng không đẹp.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
889,,Đẹp khó mà diễn tả hết,Facebook,26/10/2025,Nga,,Không xúc phạm
6964,,Xinh đẹp quá! Chúc em bản lĩnh và thành công!!,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2432,,Còn chương trình khuyến mãi nồi k con,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4476,,nhìn anh nào cx muốn quỳ:))),Tiktok,19/10/2025,Nhung,,Không xúc phạm
1555,,"Body đồng hồ cát, làm nhớ tới MU Paulina.",Facebook,11/12/2025,Nga,,Không xúc phạm
1191,,m đẹp cỡ nào mà chê người khác,Facebook,03/12/2025,Nga,,Mỉa mai
7037,,Một từ thôi quá Đẹp,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6611,,OK Hân. Em đẹp lên thật nhưng cũng không có được anh đâu,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5672,,Thấy vòng eo của mấy bà bán quần jean nhà dokimquyen chua mấy bro,Tiktok,13/12/2005,Nhung,,Không xúc phạm
3891,,Chắc mồm thằng thứ nhất bị tật,YOUTUBE,L3,Ngọc,,Xúc phạm
5308,,cười đẹp quáaa mê qtqđ aaaaaa😳😳,Tiktok,13/12/2005,Nhung,,Không xúc phạm
2325,,Bối thông minh cưng quá,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2971,,"thiệt nha pà, nay thấy đẹp gái lên thiệc",YOUTUBE,L2,Ngọc,,Không xúc phạm
78,,10 bộ phim kết thúc khi đi ngang cái tv,Facebook,10/18/2025 21:30:30,Nga,,Mỉa mai
4629,,sớm nì,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4987,,giống thằng gì ăn trái sấm sét trong one piece quá,Tiktok,3/12/2025,Nhung,,Không xúc phạm
3184,,"1 là xinh
 Còn 2 là gay :)",YOUTUBE,L3,Ngọc,,Xúc phạm
671,,Do khung quay dìm mẫu Việt. Cái khung quay mẫu việt có quá nh không gian. Khiến mẫu bị lùn. Còn mẫu tây nhìn cao hơn hẳn.,Facebook,26/10/2025,Nga,,Không xúc phạm
6192,,Tôi nhìn đi nhìn lại vẫn không thấy đẹp lắm! Nhan sắc này quá bình thường so với nhiều cô gái ngoài kia!,VnExpress, 27/10/2025,Phúc,,Xúc phạm
3525,,Cái con nu9 này ko đc cái tích sự gì hết.đúng là hồng nhan hoạ thủy mà,YOUTUBE,L3,Ngọc,,Không xúc phạm
6748,,Một ngôi sao đẹp ️️️,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2413,,Uống vay nhìn giong con trai hon a nhân,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6777,,Hồng Kông 1995Thư Kỳ vẻ đẹp.. rất lì ..Sắc vẫn quyến rũ.. kiêu kỳ như xưa.. !,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1694,,How. Duma mặt bả đẹp thì thôi nhé cho đến khi t thấy phần còn lại,Facebook,13/12/2025,Nga,,Mỉa mai
5269,,anh bot hả🥰,Tiktok,13/12/2005,Nhung,,Không xúc phạm
1188,,thơm phức dậy ,Facebook,03/12/2025,Nga,,Không xúc phạm
2217,,con nho khu kho choi de hoai cho em minh nuoi kg uon thuoc ngua thai vo dung,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2481,,Yêu ❤ tiểu bối lắm nè,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
996,,người trung thực nhìn ngực đầu tiên,Facebook,03/12/2025,Nga,,Không xúc phạm
4344,,quỳ liền,Tiktok,19/10/2025,Nhung,,Không xúc phạm
5178,,Một cái gì đó rất khác . Công nhận đẹp sang xịn mịn luôngg,Tiktok,3/12/2025,Nhung,,Không xúc phạm
5664,,"Ngọc trinh đẹp tốp 1 việt nam ko ai đọ dc cái nhan sắc tự nhiên ko dao kéo này, giờ các hoa hậu hay các bé gái phẫu thuật hết mặt na ná giống nhau hết , riêng ngọc trinh vẻ đẹp tự nhiên ❤❤",Tiktok,13/12/2005,Nhung,,Không xúc phạm
2769,,mặt pun gầy quá,YOUTUBE,L2,Ngọc,,Không xúc phạm
4203,,Huề,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4438,,không dám hét to🤗,Tiktok,19/10/2025,Nhung,,Không xúc phạm
3167,,Nhìn Wonyoung mà điểm g đập rộn ràng,YOUTUBE,L3,Ngọc,,Không xúc phạm
1409,,Mỹ nhân ơi xinh đẹp tuyệt dời 😻🌷😗,Facebook,03/12/2025,Nga,,Không xúc phạm
4611,,Chỉ tưởng chỉ ngầu 🥰,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4620,,Ko ấy mình gấp cái chăn gọn gàng rồi nhảy nhót đc ko,Tiktok,19/10/2025,Nhung,,Không xúc phạm
6116,,"tr ơi mụn j dữ z pà, đi khám da liễu đi",Facebook, 27/10/2025,Phúc,,Không xúc phạm
6248,,Nhìn khuôn mặt ko tự nhiên ,VnExpress, 28/10/2025,Phúc,,Không xúc phạm
7409,,"Mình cũng đùi to, nhờ bạn này mà mình có thêm ý tưởng để mặc đồ đẹp hơn.  thật hay khi thường đưa lên những bạn có style rất đẹp để mọi người học hỏi. Mong web ngày càng phát huy.",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
4739,,hồi mới lộ mặt t thấy ko đẹp mà nói ra sợ bị tap nên thôi.....,Tiktok,2/12/2025,Nhung,,Không xúc phạm
3671,,Cái miệng của kẻ lừa đảo,YOUTUBE,L3,Ngọc,,Không xúc phạm
1596,,Nó độn mông oành ra 2 bên đấy thôi,Facebook,11/12/2025,Nga,,Xúc phạm
6640,,Nhiều khi phát tướng cũng dễ thương mà,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1203,,vai hơi thô nên mặc đầm hỏe vai ko đẹp nha,Facebook,03/12/2025,Nga,,Không xúc phạm
1735,,"đôi mắt chứa cả bầu trời sao kìa, cưng quá đi! 🥰",Facebook,13/12/2025,Nga,,Không xúc phạm
6212,,Ngày xưa người ta chọn các nữ diễn viên đẹp thật.,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
2652,,Có đẹp có xinh có bóc lửa. Thì cũng tàn tham thì thâm,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4462,,@Hải Ín,Tiktok,19/10/2025,Nhung,,
727,,tại sao trai đẹp lại đi làm phục vụ🥰🥰🥰,Facebook,26/10/2025,Nga,,Không xúc phạm
5581,,đẹp mà chửi thề luôn á tr,Tiktok,13/12/2005,Nhung,,Không xúc phạm
1489,,E vị chảy nước miếng 2 ơi 😂,Facebook,11/12/2025,Nga,,Không xúc phạm
2333,,👍👍👍💪💪💪🫶🫶👏👏👍❤️👍❤️🫶🇺🇸🫶❤️🇺🇸❤️,YOUTUBE,19/10/2025,NGỌC,,
4015,,xin ít nước pha mỳ,Tiktok,19/10/2025,Nhung,,Không xúc phạm
6896,,"Buồn cái gì,HP gia đình là do mình vun vén, hôn nhân mấy năm đầu sẽ nhiều sóng gió,ko vượt qua được thì tan vỡ",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5884,,Ăn cả tạ,Facebook,19/10/2025,Phúc,,Mỉa mai
2766,,"Chị khách mời dễ thương mún xỉu 😍 đã dưỡng thê gòi mà còn chịu chơi nữa, xứng đáng có 10 any",YOUTUBE,L2,Ngọc,,Không xúc phạm
2585,,Nhìn em Thuận dễ thương quá chúc em luôn nhiều sức khỏe nhé,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3867,,Sai đẹp chiêu 😍😍😍,YOUTUBE,L3,Ngọc,,Không xúc phạm
999,,"E thề là e chỉ nhìn mắt chị thôi",Facebook,03/12/2025,Nga,,Không xúc phạm
2721,,cj suzy cute ác,YOUTUBE,L2,Ngọc,,Không xúc phạm
1294,,nụ cười hình vuông 🤪,Facebook,03/12/2025,Nga,,Mỉa mai
6508,,"Lúc mập nhìn như quý bà nặng nề, còn ốm xuống xinh đẹp trẻ trung như 1 quý cô.",VnExpress, 14/12/2025,Phúc,,Mỉa mai
6597,,Thích từ bé phạm băng băng h chị cũng có tuổi vẫn thích .,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5604,,xứng đáng đc gọi là tình đầu,Tiktok,13/12/2005,Nhung,,Không xúc phạm
1133,,"sai xinh ghíu",Facebook,03/12/2025,Nga,,Không xúc phạm
3555,,Nhìn mặt con nay mất ói mửa 🤮 vay trời,YOUTUBE,L3,Ngọc,,Xúc phạm
3068,,Người cj mặt ghê quá à 😮,YOUTUBE,L3,Ngọc,,Xúc phạm
7431,,"Cả ba người, Càng sửa càng xấu!",VnExpress, 19/12/2025,Phúc,,Xúc phạm
3414,,Giờ thấy bạn này xinh dã man,YOUTUBE,L3,Ngọc,,Không xúc phạm
5479,,Dthw qué,Tiktok,13/12/2005,Nhung,,Không xúc phạm
6072,,"cô ấy là diễn viên thực lực, vừa đẹp vừa tài năng, ko cần quá đẹp rực rỡ.",VnExpress, 27/10/2025,Phúc,,Không xúc phạm
4345,,E tới đây🤣🤣,Tiktok,19/10/2025,Nhung,,Không xúc phạm
1609,,adu thích cái outfit thằng cu Tin quá,Facebook,13/12/2025,Nga,,Không xúc phạm
2937,,sửa mũi đi thành hoa hậu ngay,YOUTUBE,L2,Ngọc,,Mỉa mai
7337,,"Ăn mặc lố lăng, phản cảm. Thích khoe da thịt thì đi chỗ khác. Làm xấu hình ảnh đất nước VN",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
7227,,"Top 15 có đến 4 đại diện của Đông Nam Á, thật vui vì điều này. Mong đại diện của nước ta đi sâu hơn nữa.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1199,,nhìn ko khỏe mạnh ,Facebook,03/12/2025,Nga,,Không xúc phạm
2828,,Nay keo quá nha má ❤❤❤,YOUTUBE,L2,Ngọc,,Không xúc phạm
4512,,Bù để quý hả🥰,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4378,,quý k cần bù,Tiktok,19/10/2025,Nhung,,Không xúc phạm
4875,,tao tưởng đi đẻ,Tiktok,2/12/2025,Nhung,,Mỉa mai
1280,,nhìn cơ ngực mà nước miếng chảy gòng gòng,Facebook,03/12/2025,Nga,,Không xúc phạm
6444,,Mũm mĩm nhìn nó mới hấp dẫn,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6984,,Có ai thấy thiên thần chưa.không đẹp tí tẹo nào,VnExpress, 14/12/2025,Phúc,,Mỉa mai
4976,,tiếc cho 1 mỹ nhân🙂,Tiktok,3/12/2025,Nhung,,Không xúc phạm
3274,,Đâu tới nỗi đó chỉ la trang điểm gánh cung k nổi thôi,YOUTUBE,L3,Ngọc,,Mỉa mai
3197,,phim toàn trai xinh gái đẹp,YOUTUBE,L3,Ngọc,,Không xúc phạm
5220,,"trong các loại hoa, em thích nhất là hoa hậu Hen Nie",Tiktok,3/12/2025,Nhung,,Không xúc phạm
4709,,Mik thấy xik,,2/12/2025,Nhung,,Không xúc phạm
4019,,kiếp trước anh giải cứu thế giới à tú,Tiktok,19/10/2025,Nhung,,Không xúc phạm
7054,,Người Tây: sớm nở thì nhanh già thôi,VnExpress, 14/12/2025,Phúc,,Mỉa mai
